t X Y Z U V W
17408.00 -5.347339216234824 -12.53693644263486 1.520124983934276 -222.2698976381722 78.41124032832671 -63.20539704484208
17409.00 -5.573917928911383 -12.45505210643972 1.454882334233772 -220.8235411077177 81.72103988366425 -64.38245260840736
17410.00 -5.798986055783543 -12.369792357815 1.388443715496883 -219.3158138466682 85.01210339035555 -65.54417437388884
17411.00 -6.022481023505324 -12.28117693504862 1.320825101481658 -217.7470920042474 88.28330286644216 -66.68998527416805
17412.00 -6.244340658424649 -12.18922672789346 1.252043076208128 -216.1177811192161 91.53351450156377 -67.81926694811604
17413.00 -6.464503216766881 -12.09396377319027 1.182114883000595 -214.4283163884742 94.76161884562886 -68.93134565102635
17414.00 -6.682907415163416 -11.9954112503936 1.111058490634028 -212.6791630831116 97.96650079949247 -70.02547253605643
17415.00 -6.899492461710982 -11.89359347723946 1.038892683628484 -210.8708171850284 101.1470493319342 -71.10079558727999
17416.00 -7.114198087839421 -11.78853590588826 0.9656371872591465 -209.0038063535103 104.302156810154 -72.15631889783343
17417.00 -7.326964581404733 -11.68026512002023 0.8913128435044596 -207.0786913893941 107.4307177715488 -73.19084230088853
17418.00 -7.537732821640782 -11.56880883358185 0.8159418634698518 -205.0960684605535 110.5316268667217 -74.20286969000639
17419.00 -7.746444316948539 -11.45419589223567 0.7395481976059386 -203.0565725155922 113.6037755382857 -75.19046600422172
17420.00 -7.953041247070449 -11.336456279144 0.6621580925827771 -200.9608825981817 116.6460467121613 -76.15102744556013
17421.00 -8.157466512163367 -11.21562112769477 0.5838009532309563 -198.8097302901029 119.6573062621329 -77.08090032512388
17422.00 -8.359663792978422 -11.09172274548072 0.5045107196731048 -196.6039134702092 122.6363890585002 -77.97472760467502
17423.00 -8.559577629425982 -10.96479465689744 0.4243281430758336 -194.3443194018827 125.5820756307524 -78.82429353035872
17424.00 -8.757153530500309 -10.83487167731138 0.3433046703183515 -192.0319646425322 128.4930521589109 -79.61643918266904
17425.00 -8.952338139126597 -10.70199004188931 0.2615092241071757 -189.6680655340809 131.3678408160076 -80.32934881490326
17426.00 -9.145079493948261 -10.56618762905513 0.1790399068472061 -187.2541616148255 134.2046807871391 -80.92662767073683
17427.00 -9.335327454010027 -10.42750433739761 0.09604217223326214 -184.7923116682805 137.0013483794712 -81.35159115147454
17428.00 -9.523034345635065 -10.28598265475504 0.01272766174812351 -182.2853099714467 139.754987256669 -81.53524003080594
17429.00 -9.708155741814107 -10.14166828854564 -0.0706311562655965 -179.7366695039419 142.4622179110838 -81.43662871522122
17430.00 -9.89065097636891 -9.994610427355511 -0.1537532748001155 -177.1501138809774 145.11974067524 -81.0819409156851
17431.00 -10.07048300978835 -9.844861297709295 -0.2364106859878121 -174.5289305036858 147.7249865284197 -80.5399168642442
17432.00 -10.24761782466859 -9.692475297427402 -0.318446037603958 -171.8757442922677 150.2762593970999 -79.8743064342506
17433.00 -10.42202379784164 -9.537508200123732 -0.3997564819303105 -169.1926452348706 152.772519978656 -79.12773442600229
17434.00 -10.5936712512294 -9.380016612712128 -0.4802734836765073 -166.4813745331997 155.213143996951 -78.32587319723126
17435.00 -10.76253216790549 -9.220057640333675 -0.5599489989370664 -163.7434564848909 157.5977610772541 -77.48406505273104
17436.00 -10.9285800140496 -9.057688679041398 -0.6387473776846198 -160.9802769262385 159.9261611381679 -76.61175826100866
17437.00 -11.09178962248735 -8.892967281674725 -0.7166407497595205 -158.1931282764901 162.1982409949415 -75.71502386641637
17438.00 -11.25213711173091 -8.72595106588189 -0.7936063496305769 -155.3832357530064 164.4139731139735 -74.79794221857929
17439.00 -11.40959982594858 -8.556697647256067 -0.8696249142026613 -152.551773089728 166.5733865615541 -73.86337818732453
17440.00 -11.56415628768036 -8.385264588109075 -0.9446796882711723 -149.6998722891053 168.6765548412502 -72.91342758215525
17441.00 -11.71578615858725 -8.211709356447562 -1.018755785224395 -146.8286298823658 170.7235877582611 -71.94968294271152
17442.00 -11.86447020543794 -8.03608929192189 -1.09183976249044 -143.9391110828585 172.7146257235371 -70.97339707037189
17443.00 -12.01019026962262 -7.858461576759262 -1.163919331023075 -141.0323526307113 174.6498355882824 -69.98558678693935
17444.00 -12.15292923911826 -7.678883210414311 -1.234983150970551 -138.1093648032233 176.5294074705877 -68.98710065053581
17445.00 -12.29267102221257 -7.497410987104043 -1.305020684276313 -135.1711328812893 178.353552245628 -67.97866429506634
17446.00 -12.42940052253041 -7.314101475661766 -1.374022085821725 -132.2186182542977 180.1224994930394 -66.96091149976979
17447.00 -12.56310361505742 -7.129011001315452 -1.441978121246797 -129.2527592809904 181.8364957684053 -65.93440593255544
17448.00 -12.69376712295348 -6.942195629106942 -1.508880103612678 -126.2744719835724 183.4958031109595 -64.89965666038873
17449.00 -12.82137879501356 -6.753711148742714 -1.574719843617873 -123.2846506269008 185.1006977281749 -63.85712940842419
17450.00 -12.94592728367781 -6.563613060717472 -1.639489609729428 -120.2841682180736 186.6514688163638 -62.80725486528929
17451.00 -13.06740212352263 -6.371956563586958 -1.703182095680266 -117.273876950829 188.1484174885933 -61.75043490098033
17452.00 -13.18579371018542 -6.178796542291336 -1.765790393518174 -114.2546086118121 189.5918557894172 -60.68704728669668
17453.00 -13.30109327969073 -5.984187557448307 -1.82730797089527 -111.2271749607332 190.9821057815267 -59.61744932422673
17454.00 -13.4132928881555 -5.788183835548382 -1.887728651637634 -108.1923680929428 192.3194986933189 -58.54198067121005
17455.00 -13.52238539185883 -5.590839259994326 -1.94704659888277 -105.1509607904781 193.6043741191279 -57.46096556628375
17456.00 -13.62836442766674 -5.392207362934418 -2.00525630025052 -102.1037068658821 194.8370792658275 -56.37471460139979
17457.00 -13.73122439380617 -5.192341317844538 -2.062352554642149 -99.05134150182639 196.0179682409265 -55.28352614894987
17458.00 -13.83096043098515 -4.99129393281882 -2.118330460357305 -95.99458158865038 197.1474013783194 -54.18768752325197
17459.00 -13.92756840385769 -4.789117644531925 -2.173185404288975 -92.93412606125574 198.2257445986186 -53.08747593581493
17460.00 -14.02104488283324 -4.585864512838875 -2.22691305200955 -89.87065623629951 199.2533688015607 -51.98315928919214
17461.00 -14.11138712623164 -4.381586215980802 -2.279509338601105 -86.80483615026473 200.2306492884136 -50.87499684352527
17462.00 -14.19859306278408 -4.176334046366767 -2.330970460113721 -83.73731289871668 201.1579652126304 -49.76323978194976
17463.00 -14.28266127448193 -3.970158906903653 -2.381292865559095 -80.6687169768559 202.0356990572478 -48.64813169510546
17464.00 -14.36359097977436 -3.76311130784735 -2.430473249365227 -77.5996626213317 202.8642361377165 -47.52990900052392
17465.00 -14.44138201711616 -3.555241364149932 -2.478508544232072 -74.53074815317514 203.6439641289995 -46.40880130926583
17466.00 -14.51603482886681 -3.346598793278475 -2.525395914339434 -71.46255632163697 204.3752726158898 -45.28503174957584
17467.00 -14.58755044554142 -3.137232913482319 -2.571132748867275 -68.39565464865956 205.0585526655928 -44.15881725531142
17468.00 -14.65593047041428 -2.927192642486434 -2.615716655795661 -65.33059577368344 205.6941964216888 -43.03036882533905
17469.00 -14.72117706447499 -2.716526496589438 -2.65914545595731 -62.26791779846197 206.2825967186555 -41.89989175886909
17470.00 -14.78329293173713 -2.505282590145695 -2.701417177320268 -59.20814463155249 206.824146716171 -40.76758587073724
17471.00 -14.84228130489889 -2.293508635411573 -2.742530049481889 -56.15178633214511 207.3192395524667 -39.63364568988062
17472.00 -14.89814593135491 -2.081251942736788 -2.78248249835836 -53.09933945289775 207.7682680160256 -38.49826064364883
17473.00 -14.95089105955803 -1.8685594210824 -2.821273141056413 -50.05128738145019 208.1716242349561 -37.3616152301072
17474.00 -15.00052142572952 -1.655477578847743 -2.858900780915874 -47.00810068030441 208.5296993833934 -36.22388918009943
17475.00 -15.04704224091594 -1.442052524989136 -2.895364402713349 -43.97023742477032 208.8428834043028 -35.08525761052323
17476.00 -15.09045917839049 -1.228329970413986 -2.930663168018682 -40.9381435386925 209.1115647480828 -33.94589117001744
17477.00 -15.13077836139643 -1.014355229634372 -2.964796410696966 -37.91225312769051 209.3361301263798 -32.80595617805358
17478.00 -15.16800635123 -0.800173222664873 -2.997763632549793 -34.89298880966215 209.5169642805463 -31.66561475825452
17479.00 -15.20215013565976 -0.5858284771499335 -3.029564499090163 -31.88076204231896 209.6544497641903 -30.52502496662555
17480.00 -15.23321711767937 -0.3713651307066424 -3.060198835446212 -28.87597344753943 209.74896673928 -29.38434091527019
17481.00 -15.26121510459025 -0.156826933469323 -3.089666622389351 -25.87901313234502 209.8008927852796 -28.2437128920686
17482.00 -15.28615229741084 0.0577427491771282 -3.117967992482893 -22.89026100632174 209.8106027208106 -27.10328747672045
17483.00 -15.30803728060847 0.2723009336877143 -3.145103226347668 -19.91008709532744 209.7784684373464 -25.96320765349028
17484.00 -15.32687901215021 0.4868050152836771 -3.171072749041362 -16.93885185134229 209.7048587444585 -24.82361292094029
17485.00 -15.34268681386845 0.7012127647262811 -3.195877126548645 -13.97690645833652 209.5901392261534 -23.68463939889228
17486.00 -15.35547036213731 0.9154823249491538 -3.219517062379372 -11.02459313404551 209.4346721078449 -22.54641993282402
17487.00 -15.36523967885553 1.129572207559829 -3.241993394272298 -8.08224542755724 209.2388161335274 -21.40908419587519
17488.00 -15.37200512273139 1.343441289220714 -3.263307091001953 -5.150188512632512 209.002926452724 -20.27275878861286
17489.00 -15.37577738086563 1.557048807919261 -3.283459249286477 -2.228739476691429 208.7273545167997 -19.13756733668614
17490.00 -15.3765674606274 1.770354359136716 -3.302451090794282 0.6817923945865185 208.4124479842425 -18.00363058648147
17491.00 -15.37438668181925 1.983317891924428 -3.320283959247547 3.581105337089244 208.0585506345261 -16.87106649887647
17492.00 -15.36924666912623 2.195899704896285 -3.336959317620684 6.468904832554277 207.6660022901849 -15.73999034117779
17493.00 -15.3611593448447 2.40806044214552 -3.352478745431913 9.344903337323919 207.2351387467422 -14.61051477731877
17494.00 -15.35013692188635 2.619761089093696 -3.366843936126227 12.2088200155803 206.7662917101454 -13.48274995638439
17495.00 -15.33619189705252 2.830962968279433 -3.380056694548069 15.06038047705784 206.2597887413751 -12.35680359952419
17496.00 -15.31933704457479 3.041627735093997 -3.392118934502069 17.89931651922108 205.7159532079068 -11.23278108530856
17497.00 -15.29958540991664 3.251717373470635 -3.403032676400333 20.72536587388777 205.135104241719 -10.11078553357899
17498.00 -15.27695030383224 3.461194191534172 -3.412800044994697 23.53827195826909 204.5175567035469 -8.990917887839331
17499.00 -15.25144529667741 3.670020817217137 -3.421423267192561 26.33778363039141 203.8636211531014 -7.873276996232051
17500.00 -15.22308421296866 3.878160193848351 -3.428904669954787 29.12365494885755 203.1736038249771 -6.757959691141346
17501.00 -15.19188112618554 4.085575575719694 -3.435246678274343 31.8956449368992 202.44780660999 -5.645060867462841
17502.00 -15.15785035381228 4.292230523636437 -3.440451813234329 34.65351735066621 201.6865270416928 -4.534673559578356
17503.00 -15.12100645261413 4.498088900456319 -3.444522690144062 37.39704045169405 200.8900582878299 -3.426889017073214
17504.00 -15.0813642141444 4.703114866622354 -3.447462016751996 40.12598678348433 200.0586891465017 -2.321796779232729
17505.00 -15.03893866047778 4.907272875693999 -3.449272591534187 42.8401329521315 199.1927040468224 -1.219484748354204
17506.00 -14.99374504016614 5.110527669881196 -3.449957302057165 45.53925941092225 198.2923830538622 -0.1200392619103735
17507.00 -14.94579882441245 5.312844275585591 -3.449519123414033 48.22315024883267 197.3580018776769 0.9764548363995925
17508.00 -14.89511570345916 5.51418799895301 -3.447961116732671 50.89159298284387 196.3898318862368 2.069914126675355
17509.00 -14.841711583187 5.71452442144104 -3.445286427754965 53.54437835399469 195.3881401220778 3.160256543880397
17510.00 -14.78560258192052 5.913819395405493 -3.441498285486025 56.1813001270869 194.3531893225054 4.247401309909671
17511.00 -14.72680502743661 6.112039039709285 -3.436600000912381 58.80215489395754 193.2852379431924 5.331268866622249
17512.00 -14.66533545417239 6.309149735357105 -3.430594965788185 61.40674188022898 192.1845401850204 6.411780809800458
17513.00 -14.60121060062911 6.505118121159143 -3.423486651488485 63.99486275544821 191.0513460240233 7.488859823996158
17514.00 -14.53444740696836 6.699911089426949 -3.415278607928721 66.56632144652289 189.8859012443002 8.562429618223616
17515.00 -14.46506301279762 6.893495781704459 -3.405974462549548 69.12092395436345 188.6884474737725 9.632414862457328
17516.00 -14.39307475514153 7.085839584536944 -3.39557791936622 71.65847817363647 187.4592222226688 10.6987411248917
17517.00 -14.31850016659611 7.276910125280701 -3.384092758081765 74.17879371553731 186.1984589246324 11.76133480991785
17518.00 -14.24135697366265 7.46667526795608 -3.371522833263238 76.68168173348543 184.9063869803445 12.8201230967711
17519.00 -14.1616630952584 7.655103109146337 -3.357872073580407 79.16695475165008 183.5832318035771 13.87503387880081
17520.00 -14.0794366414012 7.842161973944834 -3.343144481106243 81.63442649620941 182.2292148695859 14.92599570331173
17521.00 -13.99469591206544 8.027820411952867 -3.327344130678656 84.08391172924962 180.8445537657668 15.97293771192357
17522.00 -13.9074593962064 8.212047193330429 -3.310475169323012 86.51522608520844 179.429462244505 17.01578958139291
17523.00 -13.81774577095078 8.394811304902127 -3.292541815734925 88.92818590976901 177.9841502781531 18.05448146483773
17524.00 -13.7255739009506 8.576081946320377 -3.273548359823001 91.32260810110932 176.5088241160818 19.08894393330181
17525.00 -13.63096283789846 8.755828526287985 -3.253499162311181 93.69830995341437 175.0036863437512 20.11910791759129
17526.00 -13.53393182020156 8.934020658842174 -3.232398654400486 96.05510900255695 173.4689359437638 21.14490465031183
17527.00 -13.4345002728126 9.110628159701985 -3.210251337489944 98.39282287385514 171.9047683588587 22.16626560802824
17528.00 -13.33268780721535 9.285621042681161 -3.187061782956649 100.7112691318149 170.3113755568198 23.1831224534632
17529.00 -13.22851422156272 9.458969516168336 -3.162834631994954 103.0102651317653 168.6889460972731 24.19540697764362
17530.00 -13.12199950096594 9.630643979676515 -3.137574595514906 105.2896278732994 167.0376652003583 25.20305104189566
17531.00 -13.01316381793246 9.80061502046369 -3.111286454100115 107.5491738554277 165.3577148172646 26.20598651957907
17532.00 -12.90202753295133 9.968853410226629 -3.08397505802539 109.7887189333589 163.6492737026254 27.20414523744134
17533.00 -12.78861119522413 10.13533010186956 -3.055645327334622 112.0080781768194 161.9125174887783 28.19745891645844
17534.00 -12.67293554354013 10.30001622634981 -3.026302251979473 114.2070657298258 160.1476187618991 29.1858591120147
17535.00 -12.55502150729411 10.46288308960231 -2.995950892019663 116.3854946718253 158.3547471400262 30.16927715325683
17536.00 -12.43489020764558 10.62390216954477 -2.964596377885769 118.54317688012 156.5340693530018 31.14764408143666
17537.00 -12.31256295881794 10.78304511316568 -2.932243910705695 120.6799228934917 154.6857493243603 32.12089058703362
17538.00 -12.18806126953672 10.94028373369705 -2.898898762696162 122.7955417769468 152.8099482552024 33.0889469454204
17539.00 -12.06140684460549 11.09559000787396 -2.864566277620855 124.8898409874987 150.9068247101046 34.05174295080184
17540.00 -11.93262158661849 11.24893607328298 -2.829251871317136 126.9626262409099 148.9765347051152 35.00920784811919
17541.00 -11.80172759780925 11.40029422580184 -2.792961032293605 129.0137013793136 147.0192317979074 35.96127026256551
17542.00 -11.668747182034 11.54963691713223 -2.755699322401114 131.0428682396386 145.0350671801568 36.9078581263038
17543.00 -11.53370284688938 11.69693675242834 -2.717472377580366 133.0499265227599 143.0241897722312 37.84889860191465
17544.00 -11.39661730596356 11.8421664880235 -2.678285908689707 135.0346736632984 140.9867463202878 38.78431800202298
17545.00 -11.25751348122029 11.98529902925735 -2.638145702417337 136.996904699996 138.9228814958826 39.7140417044595
17546.00 -11.11641450551512 12.12630742840617 -2.597057622282887 138.9364121465905 136.8327379982137 40.63799406220212
17547.00 -10.97334372524363 12.26516488271928 -2.555027609734135 140.8529858631137 134.7164566591349 41.55609830720529
17548.00 -10.82832470312098 12.40184473256424 -2.512061685345648 142.7464129275427 132.5741765510913 42.46827644706295
17549.00 -10.68138122109257 12.53632045968401 -2.46816595012729 144.6164775077233 130.4060350981469 43.37444915324878
17550.00 -10.53253728337561 12.66856568556939 -2.423346586951965 146.4629607334949 128.2121681902983 44.27453563943345
17551.00 -10.38181711963142 12.79855416994999 -2.377609862113627 148.285640568935 125.9927103012947 45.16845352807714
17552.00 -10.22924518826829 12.92625980940778 -2.330962127028626 150.0842916846484 123.7477946102085 46.05611870312258
17553.00 -10.07484617987502 13.05165663611684 -2.283409820095918 151.8586853300143 121.4775531270411 46.93744514615265
17554.00 -9.918645020785144 13.17471881671385 -2.234959468734636 153.6085892053063 119.182116822687 47.81234475279893
17555.00 -9.760666876772019 13.29542065130391 -2.185617691621142 155.3337673335934 116.8616157636276 48.68072712546367
17556.00 -9.60093715687514 13.41373657260658 -2.135391201152202 157.0339799323211 114.5161792517865 49.54249933750385
17557.00 -9.439481517357914 13.52964114524793 -2.084286806166431 158.7089832844615 112.1459359700486 50.39756566286581
17558.00 -9.276325865797558 13.6431090652045 -2.03231141496302 160.3585296091122 109.751014134034 51.24582726367494
17559.00 -9.111496365307607 13.75411515940592 -1.979472038665373 161.9823669314017 107.3315416508245 52.08718182637713
17560.00 -8.945019438893921 13.86263438550393 -1.925775794988094 163.5802389515403 104.8876462854772 52.92152313455677
17561.00 -8.776921773945167 13.96864183181584 -1.871229912479518 165.1518849128238 102.4194558363291 53.74874056332657
17562.00 -8.607230326858849 14.07211271745249 -1.815841735329445 166.6970394683637 99.92709832030765 54.56871847593853
17563.00 -8.43597232780443 14.17302239264139 -1.759618728854327 168.2154325462641 97.41070216974175 55.38133549762848
17564.00 -8.26317528562533 14.27134633925774 -1.702568485801324 169.7067892129006 94.87039644251711 56.18646363416129
17565.00 -8.088866992881783 14.36706017157826 -1.644698733650923 171.1708295338728 92.30631104788144 56.98396719234653
17566.00 -7.913075531037399 14.46013963727497 -1.586017343148199 172.6072684320835 89.71857699080964 57.77370144587404
17567.00 -7.735829275792641 14.55056061867024 -1.526532338360086 174.0158155422437 87.1073266386431 58.55551097060989
17568.00 -7.557156902569211 14.63829913427747 -1.466251908646462 175.3961750608948 84.47269401479478 59.32922754668861
17569.00 -7.377087392150684 14.72333134065904 -1.405184423056161 176.7480455907476 81.81481512577747 60.09466748686448
17570.00 -7.195650036485869 14.80563353463876 -1.343338447828706 178.0711199777473 79.13382832982641 60.85162819638195
17571.00 -7.012874444663425 14.88518215591738 -1.280722767919479 179.3650851387167 76.42987475819466 61.59988369095182
17572.00 -6.828790549068732 14.96195379015206 -1.217346413800973 180.6296218766494 73.70309880416015 62.33917868351141
17573.00 -6.64342861173769 15.03592517257901 -1.153218695273647 181.8644046796018 70.95364870046801 63.06922067691185
17574.00 -6.456819230926862 15.10707319228391 -1.088349244721007 183.069101497505 68.18167721420645 63.78966923535317
17575.00 -6.268993347926507 15.17537489725981 -1.022748073283592 184.2433734888054 65.38734250038614 64.50012119727164
17576.00 -6.079982254152939 15.24080750044376 -0.9564256449979501 185.3868747252215 62.57080917401675 65.20008994337763
17577.00 -5.889817598571266 15.30334838699745 -0.8893929763684384 186.4992518373534 59.73224968901319 65.88897578469468
17578.00 -5.698531395521401 15.36297512320927 -0.821661772652164 187.5801435752163 56.87184615717464 66.56602280248363
17579.00 -5.506156033053149 15.41966546756511 -0.7532446182762847 188.6291802439409 53.98979281278177 67.23025454222893
17580.00 -5.312724281927476 15.47339738480117 -0.6841552489285884 189.6459829523592 51.08629944756812 67.88037589580344
17581.00 -5.118269305522254 15.52414906417841 -0.6144089499565861 190.6301625747373 48.16159634219495 68.51461954834156
17582.00 -4.922824671012295 15.57189894391723 -0.5440231552497818 191.5813182624595 45.21594156851388 69.13049926659929
17583.00 -4.726424362411078 15.61662574490969 -0.4730183727809191 192.4990352338715 42.24963215037506 69.72440322528441
17584.00 -4.529102796425676 15.65830851885187 -0.4014196551725325 193.3828813858843 39.26302166018882 70.29090928528908
17585.00 -4.330894842684655 15.69692671945903 -0.3292589935786511 194.2324019732227 36.25654872434503 70.82162261935264
17586.00 -4.131835850869154 15.73246031143951 -0.2565792639828025 195.0471112060763 33.23078390507512 71.30325252760107
17587.00 -3.931961688582089 15.76488994128559 -0.1834406145877904 195.8264794823509 30.18650561066846 71.71478445851592
17588.00 -3.731308794485527 15.79419720425005 -0.1099298528070831 196.5699167808108 27.12481215503534 72.02485572207651
17589.00 -3.529914247277134 15.82036503614995 -0.03617049428798814 197.2767609899735 24.04724371329579 72.19439464138581
17590.00 -3.327815834026149 15.84337819124957 0.03767621110858781 197.9462961432984 20.95580174046617 72.19253352714449
17591.00 -3.125052073641644 15.86322362028983 0.1114315203722863 198.5778221828944 17.85272039309811 72.01856260746177
17592.00 -2.921662154880602 15.87989050999241 0.1849327558106257 199.1707407151938 14.74007690406445 71.70200457016956
17593.00 -2.71768580873168 15.89336997576832 0.2580537224238774 199.724589828378 11.61954803588916 71.28086242638389
17594.00 -2.51316317646243 15.90365463606599 0.3307040359091923 200.2390230594427 8.492410282492214 70.78581106958701
17595.00 -2.308134710670902 15.91073825505508 0.402819431627458 200.71377213258 5.359647146484969 70.23747585059209
17596.00 -2.102641111497857 15.91461549828501 0.4743526168786513 201.1486172323099 2.22205249984486 69.64893103746115
17597.00 -1.896723287563517 15.91528177789433 0.5452670121862074 201.5433680573026 -0.9196981485259197 69.02844185401869
17598.00 -1.690422332053914 15.91273315613892 0.6155328678263844 201.8978525491009 -4.065003211935051 68.38134217156544
17599.00 -1.483779507760175 15.90696628481738 0.6851248996520294 202.2119102395199 -7.213307847010445 67.71117504738012
17600.00 -1.276836237433267 15.89797836674261 0.7540208326500641 202.4853882641365 -10.36408711999084 67.02036737681756
17601.00 -1.069634097355089 15.88576713101951 0.8222004824194346 202.7181389216647 -13.51683531497278 66.3106320428362
17602.00 -0.8622148128972604 15.87033081720992 0.8896451601648554 202.9100181500528 -16.67105894075939 65.58321267766591
17603.00 -0.6546202553295573 15.85166816539282 0.9563372768654957 203.0608845622555 -19.8262720170172 64.83903645539729
17604.00 -0.4468924394208458 15.82977841025385 1.022260073289206 203.1705988344523 -22.98199280183306 64.07881199385452
17605.00 -0.2390735215405476 15.80466127800988 1.087397431600239 203.2390233231969 -26.1377414546698 63.30309368717467
17606.00 -0.03120579806822766 15.77631698538451 1.151733741185966 203.2660218358627 -29.29303832157545 62.51232499307987
17607.00 0.1766682960193336 15.74474624010725 1.215253801348131 203.2514595068386 -32.44740264408847 61.70686820648429
17608.00 0.3845061884749589 15.70995024257348 1.277942749596124 203.1952027488548 -35.60035156299191 60.88702535752319
17609.00 0.5922651710876093 15.67193068841025 1.339786008071475 203.0971192592687 -38.75139933148139 60.0530531564502
17610.00 0.7999024010174638 15.63068977176517 1.400769243046275 202.95707806775 -41.9000566799574 59.20517386724102
17611.00 1.007374902196837 15.58623018918503 1.460878334007278 202.7749496160772 -45.0458302926343 58.34358334654517
17612.00 1.214639566826282 15.5385551439846 1.520099349877748 202.5506058635776 -48.18822236808796 57.468457076168
17613.00 1.421653156989615 15.48766835103084 1.578418530631688 202.2839204136393 -51.32673024392483 56.57995475354314
17614.00 1.628372306407675 15.43357404188434 1.635822273037609 201.9747686580168 -54.46084607129755 55.6782238312362
17615.00 1.834753522347702 15.37627697025267 1.692297119605739 201.623027936555 -57.59005652886293 54.76340228050211
17616.00 2.040753187703193 15.31578241771956 1.747829750050905 201.2285777105902 -60.71384256852302 53.83562077505605
17617.00 2.246327563257526 15.25209619972022 1.80240697475451 200.7912997487392 -63.83167918726494 52.89500443680237
17618.00 2.451432790143482 15.18522467173864 1.856015729833322 200.3110783241112 -66.94303522085303 51.94167424719407
17619.00 2.656024892510007 15.11517473570598 1.90864307351427 199.7878004222212 -70.04737315618776 50.97574820091012
17620.00 2.860059780406807 15.04195384658242 1.960276183582416 199.2213559590492 -73.14414895994065 49.99734225917419
17621.00 3.06349325289698 14.96557001910679 2.010902355720368 198.6116380088273 -76.2328119216708 49.00657114598805
17622.00 3.266281001407403 14.88603183469963 2.060509002596048 197.9585430412202 -79.31280451008804 48.00354902024376
17623.00 3.468378613326403 14.8033484485072 2.109083653585439 197.2619711676435 -82.38356224147904 46.98839004904173
17624.00 3.669741575857893 14.71752959657398 2.156613955039703 196.5218263965106 -85.44451355958991 45.96120890182867
17625.00 3.870325280141057 14.62858560313239 2.203087671023804 195.7380168972317 -88.49507972647426 44.9221211806565
17626.00 4.070085025644402 14.53652738799872 2.248492684467752 194.9104552728207 -91.53467472398917 43.8712437985815
17627.00 4.268976024843007 14.44136647406443 2.292816998682456 194.0390588409749 -94.56270516576058 42.8086953157035
17628.00 4.466953408187436 14.34311499487209 2.336048739200852 193.1237499235027 -97.578570219551 41.73459624039746
17629.00 4.663972229372908 14.24178570226551 2.378176155911931 192.1644561439822 -100.5816615400555 40.64906930177231
17630.00 4.859987470917038 14.13739197410313 2.419187625460808 191.1611107335247 -103.5713632122284 39.55223969820143
17631.00 5.054954050054346 14.0299478220239 2.459071653892416 190.113652844516 -106.5470517053031 38.44423532582946
17632.00 5.248826824955652 13.91946789925476 2.497816879520037 189.0220278722 -109.5080958377259 37.32518699021297
17633.00 5.441560601280326 13.8059675084481 2.535412076002752 187.8861877839522 -112.4538567532623 36.19522860365367
17634.00 5.633110139069107 13.68946260953799 2.571846155618285 186.7060914560809 -115.3836879085779 35.05449737030298
17635.00 5.823430159985151 13.569969827603 2.60710817271965 185.4817050179745 -118.2969350726233 33.90313396072602
17636.00 6.012475354910738 13.44750646072351 2.641187327365522 184.2130022033939 -121.1929363381811 32.7412826772967
17637.00 6.200200391906742 13.32209048782077 2.674072969115536 182.8999647086884 -124.0710221459549 31.56909161153407
17638.00 6.386559924541927 13.19374057646484 2.70575460098279 181.5425825576895 -126.9305153216001 30.38671279427778
17639.00 6.571508600598695 13.06247609063779 2.736221883536545 180.1408544730129 -129.7707311261082 29.19430233942071
17640.00 6.755001071161751 12.92831709843835 2.765464639148915 178.6947882534733 -132.5909773199722 27.99202058177088
17641.00 6.936992000095669 12.79128437971378 2.793472856379702 177.2044011572855 -135.3905542415679 26.78003220948962
17642.00 7.117436073917223 12.6513994336041 2.820236694494088 175.6697202906998 -138.1687549001911 25.55850639144879
17643.00 7.296288012067739 12.5086844859834 2.845746488108046 174.0907830016875 -140.924865084197 24.32761689976188
17644.00 7.473502577590521 12.36316249678279 2.86999275195671 172.4676372782571 -143.6581634846853 23.08754222766811
17645.00 7.649034588217771 12.21485716717862 2.892966185780965 170.800342150957 -146.3679218351772 21.83846570288496
17646.00 7.822838927871088 12.06379294662949 2.914657679327665 169.0889680990755 -149.0534050677223 20.58057559648918
17647.00 7.994870558579079 11.90999503974511 2.935058317458937 167.3335974600244 -151.713871485867 19.31406522733873
17648.00 8.165084532814983 11.75348941296933 2.954159385365965 165.5343248413487 -154.3485729549083 18.03913306200779
17649.00 8.333436006256814 11.59430280105973 2.971952373882695 163.6912575347744 -156.9567551098407 16.75598281017125
17650.00 8.499880250971664 11.43246271334522 2.988428984894679 161.8045159316653 -159.5376575813939 15.46482351534438
17651.00 8.664372669025347 11.26799743974309 3.003581136838312 159.8742339392251 -162.0905142405319 14.16586964085768
17652.00 8.826868806517805 11.1009360565165 3.017400970285503 157.9005593967424 -164.6145534617729 12.85934115092355
17653.00 8.987324368043856 10.93130843175278 3.029880853608666 155.88365449114 -167.1089984056574 11.54546358663283
17654.00 9.145695231578287 10.759145230543 3.041013388720768 153.8236961710508 -169.5730673206691 10.22446813670241
17655.00 9.301937463783242 10.58447791984272 3.050791416884957 151.7208765586071 -172.0059738648796 8.896591702782098
17656.00 9.456007335735341 10.40733877299357 3.059208024588123 149.5754033580946 -174.4069274475563 7.56207695911773
17657.00 9.607861339068618 10.2277608738852 3.066256549472488 147.3875002605851 -176.7751335909366 6.221172406359532
